,borouch,building category,zipCode,residental units,gross square,taxClass,sale price
978,2,1,10469,1,1384,1,439000
979,2,1,10469,1,1384,1,238000
980,2,1,10469,1,1584,1,383250
981,2,1,10469,1,1260,1,437000
982,2,1,10469,1,1260,1,320000
983,2,1,10469,1,1116,1,360000
984,2,1,10469,1,1674,1,393000
985,2,1,10469,1,1674,1,405000
986,2,1,10469,1,1674,1,245000
987,2,1,10469,1,1178,1,357000
988,2,1,10469,1,1324,1,330000
989,2,1,10469,1,1380,1,420000
990,2,1,10469,1,855,1,175000
991,2,1,10469,1,870,1,784000
992,2,1,10469,1,1294,1,570000
993,2,1,10469,1,1294,1,119000
994,2,1,10469,1,1320,1,417000
995,2,1,10469,1,2870,1,515000
996,2,1,10469,1,1744,1,430000
997,2,1,10469,1,1088,1,375000
998,2,1,10469,1,1690,1,420000
999,2,1,10466,1,1200,1,460000
1000,2,1,10469,1,920,1,419700
1001,2,1,10466,1,968,1,450000
1002,2,1,10466,1,1714,1,405000
1003,2,1,10466,1,640,1,280000
1004,2,1,10466,1,1072,1,355000
1005,2,1,10466,1,1084,1,360000
1006,2,1,10466,1,1411,1,334000
1007,2,1,10466,1,1349,1,310000
1008,2,1,10466,1,1184,1,120000
1009,2,1,10466,1,896,1,390000
1010,2,1,10466,1,896,1,198000
1011,2,1,10466,1,1024,1,325000
1012,2,1,10466,1,1116,1,241500
1013,2,1,10466,1,1479,1,485000
1014,2,1,10466,1,1654,1,245000
1015,2,1,10466,1,1858,1,392200
1016,2,1,10466,1,1240,1,390000
1017,2,1,10466,1,1386,1,405000
1018,2,1,10466,1,1512,1,243360
1019,2,1,10466,1,1170,1,420000
1020,2,1,10466,1,2080,1,416000
1021,2,1,10466,1,1056,1,315000
1022,2,1,10466,1,1341,1,400000
1023,2,1,10466,1,1152,1,449000
1024,2,1,10466,1,1152,1,265161
1025,2,1,10466,1,1152,1,282500
1026,2,1,10466,1,1340,1,375000
1027,2,1,10466,1,1690,1,250000
1028,2,1,10466,1,1224,1,499900
1029,2,1,10466,1,1224,1,190000
1030,2,1,10466,1,1400,1,485000
1031,2,1,10466,1,1260,1,445000
1032,2,1,10466,1,1260,1,175000
1033,2,1,10466,1,1930,1,457000
1034,2,1,10466,1,1140,1,281000
1035,2,1,10466,1,1156,1,338000
1036,2,1,10466,1,1088,1,395200
1037,2,1,10466,1,2240,1,174300
1038,2,1,10475,1,1260,1,230000
1039,2,1,10475,1,1712,1,410000
1040,2,1,10475,1,2145,1,231000
1041,2,1,10475,1,1696,1,500000
1042,2,1,10475,1,1216,1,700000
1043,2,1,10475,1,861,1,240000
1044,2,1,10475,1,1487,1,337400
1045,2,1,10475,1,707,1,320000
1046,2,1,10475,1,750,1,370000
1047,2,1,10469,2,2125,1,340000
1048,2,1,10469,2,2842,1,334000
1049,2,1,10469,2,1810,1,435000
1050,2,1,10469,2,2400,1,585000
1051,2,1,10469,2,2400,1,260000
1052,2,1,10469,2,2110,1,588000
1053,2,1,10469,2,2031,1,470000
1054,2,1,10469,2,3300,1,645000
1055,2,1,10469,2,3300,1,613600
1056,2,1,10469,2,2600,1,500000
1057,2,1,10469,2,2187,1,372000
1058,2,1,10469,2,2499,1,635000
1059,2,1,10469,2,2499,1,344760
1060,2,1,10469,2,1976,1,535000
1061,2,1,10469,2,2195,1,215000
1062,2,1,10469,2,1631,1,630000
1063,2,1,10469,2,2160,1,384000
1064,2,1,10469,2,2160,1,431379
1065,2,1,10469,2,1722,1,529000
1066,2,1,10469,2,1722,1,276000
1067,2,1,10469,2,2385,1,285000
1068,2,1,10469,2,1762,1,620000
1069,2,1,10469,2,2156,1,625000
1070,2,1,10469,2,1260,1,523000
1071,2,1,10469,2,3073,1,545700
1072,2,1,10469,2,2880,1,680000
1073,2,1,10469,2,2880,1,300000
1074,2,1,10469,2,2585,1,515000
1075,2,1,10469,2,2280,1,490000
1076,2,1,10469,2,2040,1,615000
1077,2,1,10469,2,2040,1,599000
1078,2,1,10469,2,1568,1,371600
1079,2,1,10469,2,2058,1,575000
1080,2,1,10469,2,1520,1,466000
1081,2,1,10469,2,1558,1,338000
1082,2,1,10469,2,1596,1,377000
1083,2,1,10469,2,1800,1,218500
1084,2,1,10469,2,1800,1,480000
1085,2,1,10469,2,1584,1,599000
1086,2,1,10469,2,2880,1,520000
1087,2,1,10469,2,3327,1,620000
1088,2,1,10469,2,2310,1,610000
1089,2,1,10469,2,2310,1,349830
1090,2,1,10469,2,2497,1,457000
1091,2,1,10469,2,1665,1,489853
1092,2,1,10469,2,1665,1,756822
1093,2,1,10469,2,2500,1,302000
1094,2,1,10469,2,3040,1,165000
1095,2,1,10469,2,2385,1,625000
1096,2,1,10469,2,1800,1,480000
1097,2,1,10469,2,1867,1,480000
1098,2,1,10469,2,2351,1,472500
1099,2,1,10469,2,2040,1,605000
1100,2,1,10469,2,3201,1,560000
1101,2,1,10469,2,3105,1,550000
1102,2,1,10469,2,2080,1,150000
1103,2,1,10469,2,2245,1,382500
1104,2,1,10469,2,1051,1,599000
1105,2,1,10466,2,2800,1,565000
1106,2,1,10466,2,1894,1,304500
1107,2,1,10466,2,1792,1,150000
1108,2,1,10466,2,1384,1,200000
1109,2,1,10466,2,2200,1,475000
1110,2,1,10466,2,2800,1,240000
1111,2,1,10466,2,1890,1,575000
1112,2,1,10466,2,2714,1,540000
1113,2,1,10466,2,1296,1,365000
1114,2,1,10466,2,1701,1,450000
1115,2,1,10466,2,2550,1,697501
1116,2,1,10466,2,2550,1,697501
1117,2,1,10466,2,2166,1,355000
1118,2,1,10466,2,2166,1,382785
1119,2,1,10466,2,2270,1,226726
1120,2,1,10466,2,2270,1,540000
1121,2,1,10466,2,2166,1,533667
1122,2,1,10466,2,1683,1,425000
1123,2,1,10466,2,1649,1,470000
1124,2,1,10466,2,1488,1,275000
1125,2,1,10466,2,1374,1,427000
1126,2,1,10466,2,1672,1,308000
1127,2,1,10466,2,1672,1,410000
1128,2,1,10466,2,1697,1,408000
1129,2,1,10466,2,2000,1,535000
1130,2,1,10466,2,2001,1,150000
1131,2,1,10466,2,1775,1,459000
1132,2,1,10466,2,2821,1,545000
1133,2,1,10466,2,3105,1,645000
1134,2,1,10466,2,3105,1,232750
1135,2,1,10466,2,1734,1,499000
1136,2,1,10466,2,1831,1,425000
1137,2,1,10466,2,2940,1,599000
1138,2,1,10466,2,2940,1,375000
1139,2,1,10466,2,2520,1,546000
1140,2,1,10466,2,2112,1,635000
1141,2,1,10466,2,2112,1,328000
1142,2,1,10466,2,2050,1,575000
1143,2,1,10466,2,2280,1,560000
1144,2,1,10466,2,1900,1,630000
1145,2,1,10466,2,1900,1,300000
1146,2,1,10466,2,2000,1,209000
1147,2,1,10466,2,1651,1,453000
1148,2,1,10466,2,1651,1,270000
1149,2,1,10466,2,2700,1,550000
1150,2,1,10466,2,2700,1,660000
1151,2,1,10466,2,2700,1,408000
1152,2,1,10475,2,2290,1,789000
1153,2,1,10475,2,2290,1,789143
1154,2,1,10475,2,1800,1,450000
1155,2,1,10475,2,1950,1,640000
1156,2,1,10475,2,3694,1,855000
1157,2,1,10475,2,2368,1,475000
1158,2,1,10469,3,4332,1,695000
1159,2,1,10469,3,2592,1,205000
1160,2,1,10469,3,2760,1,310000
1161,2,1,10469,3,3219,1,608940
1162,2,1,10469,3,2628,1,447000
1163,2,1,10469,3,1560,1,570000
1164,2,1,10469,3,3420,1,660000
1165,2,1,10469,3,3138,1,690000
1166,2,1,10469,3,3510,1,375000
1167,2,1,10469,3,3654,1,280500
1168,2,1,10466,3,2968,1,540000
1169,2,1,10469,3,4125,1,451800
1170,2,1,10469,3,3060,1,645000
1171,2,1,10466,3,3231,1,710000
1172,2,1,10466,3,2961,1,360000
1173,2,1,10466,3,3400,1,655000
1174,2,1,10466,3,3381,1,640000
1175,2,1,10466,3,3178,1,675000
1176,2,1,10466,3,2539,1,720000
1177,2,1,10466,3,3232,1,675000
1178,2,1,10466,3,3173,1,600000
1179,2,1,10466,3,3380,1,520000
1180,2,1,10466,3,2950,1,605000
1181,2,1,10466,3,2475,1,605000
1182,2,1,10466,3,2920,1,620000
1183,2,1,10466,3,2920,1,300000
1184,2,1,10466,3,4818,1,690000
1185,2,1,10466,3,2958,1,530000
1186,2,1,10466,3,3232,1,555000
1187,2,1,10466,3,3016,1,380000
1188,2,1,10466,3,3748,1,441500
1189,2,1,10475,3,2466,1,647500
1190,2,1,10475,3,3232,1,685000
1191,2,1,10475,3,3300,1,415000
1192,2,5,10466,4,2152,2,210000
1193,2,5,10475,4,5712,2,550000
1194,2,7,10469,0,3224,4,4750000
1195,2,7,10466,0,2100,4,200000
1196,2,7,10466,0,2100,4,100000
1197,2,7,10466,0,3306,4,2500000
1198,2,7,10466,0,15117,4,2250000
1199,2,7,10469,0,1412,4,590000
1200,2,7,10466,0,6150,4,500000
1201,2,7,10466,0,20500,4,3000000
1202,2,7,10466,0,10000,4,1750000
1203,2,7,10466,0,4500,4,650000
1204,2,7,10475,0,2360,4,125000
1205,2,7,10466,0,13800,4,1800000
1206,2,7,10466,0,5400,4,750000
1207,2,7,10466,0,5500,4,625000
1208,2,1,10458,1,1668,1,425000
1209,2,1,10458,1,1668,1,361000
1210,2,1,10458,1,1606,1,440000
1211,2,1,10458,1,1622,1,420000
1212,2,1,10458,1,2754,1,392500
1213,2,1,10458,1,2568,1,269000
1214,2,1,10458,1,1958,1,380000
1215,2,1,10458,1,1950,1,413400
1216,2,1,10458,1,1551,1,405000
1217,2,1,10458,1,1736,1,242050
1218,2,1,10458,1,2022,1,540000
1219,2,1,10458,1,1408,1,250000
1220,2,1,10458,1,2715,1,490000
1221,2,1,10468,1,1320,1,344500
1222,2,1,10467,1,1512,1,330000
1223,2,1,10467,1,1740,1,415000
1224,2,1,10467,1,987,1,369000
1225,2,1,10458,2,2100,1,280000
1226,2,1,10458,2,2369,1,485000
1227,2,1,10458,2,3287,1,180000
1228,2,1,10458,2,2060,1,245000
1229,2,1,10458,2,2827,1,360000
1230,2,1,10458,2,3503,1,580000
1231,2,1,10458,2,1040,1,470000
1232,2,1,10458,2,2583,1,585000
1233,2,1,10458,2,2556,1,625000
1234,2,1,10458,2,2500,1,400000
1235,2,1,10458,2,1440,1,800000
1236,2,1,10458,2,2132,1,637000
1237,2,1,10458,2,2622,1,320000
1238,2,1,10458,2,2028,1,592000
1239,2,1,10468,2,2728,1,200000
1240,2,1,10468,2,3101,1,699000
1241,2,1,10468,2,2292,1,670000
1242,2,1,10468,2,3198,1,670000
1243,2,1,10468,2,2929,1,995000
1244,2,1,10468,2,1440,1,330000
1245,2,1,10468,2,1630,1,125000
1246,2,1,10467,2,2520,1,625000
1247,2,1,10467,2,4040,1,575000
1248,2,1,10467,2,3288,1,550000
1249,2,1,10467,2,3500,1,530000
1250,2,1,10467,2,1801,1,304200
1251,2,1,10467,2,1536,1,120000
1252,2,1,10467,2,2136,1,418500
1253,2,1,10467,2,1296,1,575000
1254,2,1,10467,2,2092,1,358000
1255,2,1,10467,2,2264,1,469775
1256,2,1,10467,2,4200,1,485000
1257,2,1,10467,2,1364,1,358000
1258,2,1,10467,2,3000,1,565000
1259,2,1,10467,2,4152,1,340000
1260,2,1,10467,2,2484,1,591000
1261,2,1,10467,2,2400,1,565000
1262,2,1,10467,2,2532,1,527000
1263,2,1,10458,3,2313,1,480000
1264,2,1,10458,3,5220,1,630000
1265,2,1,10458,3,5220,1,300000
1266,2,1,10458,3,3618,1,680000
1267,2,1,10458,3,3735,1,450000
1268,2,1,10458,3,2264,1,800000
1269,2,1,10458,3,3780,1,500000
1270,2,1,10468,3,2988,1,525000
1271,2,1,10468,3,3300,1,450000
1272,2,1,10468,3,2400,1,125000
1273,2,1,10468,3,2400,1,645000
1274,2,1,10468,3,2400,1,320000
1275,2,1,10468,3,2400,1,365653
1276,2,1,10468,3,2772,1,600000
1277,2,1,10468,3,2400,1,630000
1278,2,1,10467,3,4248,1,700000
1279,2,1,10467,3,3371,1,680000
1280,2,1,10467,3,3396,1,650000
1281,2,5,10458,16,11935,2,3600000
1282,2,5,10458,37,37100,2,5900000
1283,2,5,10458,31,30425,2,4960000
1284,2,5,10458,45,42500,2,7000000
1285,2,5,10458,8,7000,2,950000
1286,2,5,10458,8,7218,2,1100000
1287,2,5,10458,9,7263,2,1175000
1288,2,5,10458,8,7263,2,875000
1289,2,5,10468,26,23250,2,4500000
1290,2,5,10467,27,22160,2,5200000
1291,2,5,10467,8,8900,2,1970000
1292,2,5,10467,6,4950,2,940000
1293,2,5,10468,61,85956,2,11118000
1294,2,5,10467,24,27360,2,4500000
1295,2,5,10467,25,25200,2,4450000
1296,2,5,10458,3,3450,2,744000
1297,2,7,10467,0,3650,4,1020166
1298,2,7,10467,0,7500,4,6500000
1299,2,7,10468,0,2500,4,835000
1300,2,7,10467,0,30000,4,4300000
1301,2,3,10467,0,79275,4,7375000
1302,2,1,10458,1,1324,1,450000
1303,2,1,10458,1,1418,1,303000
1304,2,1,10458,1,1040,1,300000
1305,2,1,10458,2,2156,1,510000
1306,2,1,10458,2,2140,1,590000
1307,2,1,10458,2,2140,1,450000
1308,2,1,10458,2,3000,1,319000
1309,2,1,10458,2,3432,1,550000
1310,2,1,10458,2,1500,1,1450000
1311,2,1,10458,2,2640,1,800000
1312,2,1,10458,2,1548,1,300000
1313,2,1,10458,2,2209,1,525000
1314,2,1,10458,2,1120,1,420000
1315,2,1,10458,2,1404,1,435000
1316,2,1,10458,2,2380,1,440000
1317,2,1,10458,2,1628,1,540000
1318,2,1,10458,2,3450,1,435000
1319,2,1,10458,2,3843,1,700000
1320,2,1,10458,2,2310,1,300000
1321,2,1,10458,3,2850,1,1750000
1322,2,1,10458,3,2364,1,180000
1323,2,1,10458,3,3077,1,500000
1324,2,1,10458,3,3522,1,135000
1325,2,1,10458,3,1788,1,625000
1326,2,1,10458,3,2209,1,615000
1327,2,1,10460,3,2321,1,270375
1328,2,1,10458,3,3925,1,486000
1329,2,5,10458,6,2500,2,805000
1330,2,5,10458,10,14250,2,2525000
1331,2,5,10458,7,5960,2,1200000
1332,2,5,10458,9,7168,2,1250000
1333,2,5,10458,20,17862,2,5085000
1334,2,5,10458,16,13520,2,26500000
1335,2,5,10458,8,8000,2,1250000
1336,2,5,10458,34,32560,2,5173000
1337,2,5,10458,22,20250,2,4825000
1338,2,5,10458,20,14224,2,3340000
1339,2,5,10458,6,4125,2,850000
1340,2,5,10458,12,9900,2,16575000
1341,2,5,10458,74,55500,2,23901449
1342,2,5,10458,3,3400,2,850000
1343,2,5,10458,6,7246,2,1100000
1344,2,7,10458,0,3200,4,1035000
1345,2,7,10458,3,3555,4,875000
1346,2,7,10458,0,7501,4,2400000
1347,2,1,10467,2,4197,1,560000
1348,2,1,10467,1,1788,1,195000
1349,2,1,10467,1,1524,1,400000
1350,2,1,10469,1,1863,1,430000
1351,2,1,10469,1,1176,1,406000
1352,2,1,10469,1,1488,1,465000
1353,2,1,10469,1,1218,1,425000
1354,2,1,10469,1,1364,1,457000
1355,2,1,10469,1,1620,1,361500
1356,2,1,10469,1,1101,1,295000
1357,2,1,10469,1,900,1,350000
1358,2,1,10469,1,900,1,229950
1359,2,1,10469,1,990,1,279000
1360,2,1,10469,1,1944,1,357500
1361,2,1,10467,1,864,1,149734
1362,2,1,10467,1,881,1,149000
1363,2,1,10467,1,906,1,110000
1364,2,1,10467,1,1496,1,459820
1365,2,1,10469,1,997,1,360000
1366,2,1,10469,1,1732,1,439400
1367,2,1,10469,1,1863,1,417000
1368,2,1,10469,1,1080,1,385000
1369,2,1,10469,1,1336,1,348000
1370,2,1,10469,1,1536,1,407000
1371,2,1,10469,1,2018,1,340000
1372,2,1,10469,1,1860,1,400000
1373,2,1,10467,1,1521,1,423000
1374,2,1,10469,1,870,1,465557
1375,2,1,10469,1,1665,1,385000
1376,2,1,10469,1,1576,1,227000
1377,2,1,10469,1,1370,1,175000
1378,2,1,10469,1,1120,1,399000
1379,2,1,10469,1,1488,1,300000
1380,2,1,10469,1,1312,1,355000
1381,2,1,10467,1,2178,1,527500
1382,2,1,10467,1,2646,1,637000
1383,2,1,10467,1,2994,1,500000
1384,2,1,10467,1,1392,1,270000
1385,2,1,10467,1,928,1,350000
1386,2,1,10469,1,1056,1,260000
1387,2,1,10469,1,1737,1,455000
1388,2,1,10469,1,1683,1,330000
1389,2,1,10469,1,2024,1,309750
1390,2,1,10469,1,1008,1,280000
1391,2,1,10469,1,1224,1,380000
1392,2,1,10469,1,1728,1,280000
1393,2,1,10469,1,1420,1,355000
1394,2,1,10469,1,1375,1,259000
1395,2,1,10469,1,1530,1,439000
1396,2,1,10469,1,1530,1,375000
1397,2,1,10469,1,1402,1,250000
1398,2,1,10467,1,1094,1,385000
1399,2,1,10467,1,1224,1,375000
1400,2,1,10467,1,1800,1,385000
1401,2,1,10467,1,1925,1,275000
1402,2,1,10467,1,1160,1,459202
1403,2,1,10467,1,928,1,330000
1404,2,1,10469,1,1727,1,228603
1405,2,1,10469,1,1296,1,360000
1406,2,1,10469,1,1912,1,360000
1407,2,1,10469,1,1575,1,420000
1408,2,1,10469,1,1575,1,432000
1409,2,1,10469,1,1575,1,300000
1410,2,1,10469,1,1810,1,399000
1411,2,1,10469,1,837,1,399000
1412,2,1,10469,1,837,1,104000
1413,2,1,10469,1,1494,1,267500
1414,2,1,10467,2,4392,1,1100000
1415,2,1,10467,2,2140,1,910000
1416,2,1,10467,2,2520,1,435000
1417,2,1,10467,2,3335,1,630000
1418,2,1,10467,2,2680,1,645000
1419,2,1,10467,2,3240,1,390000
